DATE;PRECIP;PET;FLOW_mmday;TEMP
1/1/2015;0.27;;;
2/1/2015;0;;;
3/1/2015;0.48;;;
4/1/2015;0;;;
5/1/2015;0.5;;;
6/1/2015;1.02;;;
7/1/2015;0;;;
8/1/2015;0.45;;;
9/1/2015;0;;;
10/1/2015;6.67;;;
11/1/2015;0.38;;;
12/1/2015;0;;;
13/1/2015;0.63;;;
14/1/2015;0;;;
15/1/2015;0.04;;;
16/1/2015;8.14;;;
17/1/2015;17.5;;;
18/1/2015;34.64;;;
19/1/2015;0;;;
20/1/2015;1.63;;;
21/1/2015;14.99;;;
22/1/2015;12.65;;;
23/1/2015;9.24;;;
24/1/2015;35.16;;;
25/1/2015;0.4;;;
26/1/2015;0;;;
27/1/2015;5.08;;;
28/1/2015;0;;;
29/1/2015;0.23;;;
30/1/2015;0;;;
31/1/2015;0.04;;;
1/2/2015;0;;;
2/2/2015;0;;;
3/2/2015;0;;;
4/2/2015;0;;;
5/2/2015;0;;;
6/2/2015;7.1;;;
7/2/2015;69.98;;;
8/2/2015;5.25;;;
9/2/2015;0.07;;;
10/2/2015;0.01;;;
11/2/2015;0.15;;;
12/2/2015;0;;;
13/2/2015;0.11;;;
14/2/2015;0.3;;;
15/2/2015;3.08;;;
16/2/2015;0.63;;;
17/2/2015;0.04;;;
18/2/2015;0.04;;;
19/2/2015;0.01;;;
20/2/2015;36.19;;;
21/2/2015;0.87;;;
22/2/2015;13.98;;;
23/2/2015;12.56;;;
24/2/2015;1.18;;;
25/2/2015;2.3;;;
26/2/2015;0.04;;;
27/2/2015;0;;;
28/2/2015;0;;;
1/3/2015;4.47;;;
2/3/2015;0.96;;;
3/3/2015;16.03;;;
4/3/2015;3.58;;;
5/3/2015;7.14;;;
6/3/2015;0.05;;;
7/3/2015;0;;;
8/3/2015;0;;;
9/3/2015;0;;;
10/3/2015;0;;;
11/3/2015;0;;;
12/3/2015;0;;;
13/3/2015;0;;;
14/3/2015;0;;;
15/3/2015;0;;;
16/3/2015;0.41;;;
17/3/2015;12.44;;;
18/3/2015;50.61;;;
19/3/2015;3.82;;;
20/3/2015;48.79;;;
21/3/2015;0.51;;;
22/3/2015;0.22;;;
23/3/2015;10.01;;;
24/3/2015;5.68;;;
25/3/2015;1.88;;;
26/3/2015;1.52;;;
27/3/2015;0;;;
28/3/2015;0.59;;;
29/3/2015;40.4;;;
30/3/2015;5.83;;;
31/3/2015;2.36;;;
1/4/2015;0;;;
2/4/2015;1.6;;;
3/4/2015;0.92;;;
4/4/2015;2.24;;;
5/4/2015;0.38;;;
6/4/2015;0.02;;;
7/4/2015;0.12;;;
8/4/2015;0.22;;;
9/4/2015;0;;;
10/4/2015;0.03;;;
11/4/2015;0;;;
12/4/2015;2.67;;;
13/4/2015;0.37;;;
14/4/2015;7.81;;;
15/4/2015;1.71;;;
16/4/2015;28.48;;;
17/4/2015;37.17;;;
18/4/2015;4.01;;;
19/4/2015;0.93;;;
20/4/2015;64.73;;;
21/4/2015;2.29;;;
22/4/2015;2.81;;;
23/4/2015;0;;;
24/4/2015;0;;;
25/4/2015;0;;;
26/4/2015;0;;;
27/4/2015;0;;;
28/4/2015;0;;;
29/4/2015;0;;;
30/4/2015;1.97;;;
1/5/2015;1.04;;;
2/5/2015;0;;;
3/5/2015;9.18;;;
4/5/2015;5.26;;;
5/5/2015;15.96;;;
6/5/2015;1.29;;;
7/5/2015;2.6;;;
8/5/2015;0;;;
9/5/2015;0.23;;;
10/5/2015;0.35;;;
11/5/2015;0;;;
12/5/2015;0;;;
13/5/2015;0;;;
14/5/2015;2.46;;;
15/5/2015;0;;;
16/5/2015;0.9;;;
17/5/2015;0.31;;;
18/5/2015;0;;;
19/5/2015;0;;;
20/5/2015;0.58;;;
21/5/2015;0.59;;;
22/5/2015;0.59;;;
23/5/2015;0.04;;;
24/5/2015;0;;;
25/5/2015;14.2;;;
26/5/2015;3.18;;;
27/5/2015;0.27;;;
28/5/2015;11.42;;;
29/5/2015;0.79;;;
30/5/2015;2.58;;;
31/5/2015;2.11;;;
1/6/2015;0;;;
2/6/2015;0.17;;;
3/6/2015;5.46;;;
4/6/2015;0.25;;;
5/6/2015;0.01;;;
6/6/2015;0.6;;;
7/6/2015;0;;;
8/6/2015;6.36;;;
9/6/2015;0;;;
10/6/2015;0.09;;;
11/6/2015;0.72;;;
12/6/2015;0;;;
13/6/2015;4.96;;;
