DATE;PRECIP;PET;FLOW_mmday;TEMP
1/1/2015;1.03;;;
2/1/2015;0;;;
3/1/2015;0.07;;;
4/1/2015;0;;;
5/1/2015;0;;;
6/1/2015;2.95;;;
7/1/2015;0.08;;;
8/1/2015;0.16;;;
9/1/2015;0;;;
10/1/2015;0;;;
11/1/2015;0;;;
12/1/2015;0;;;
13/1/2015;0.96;;;
14/1/2015;0;;;
15/1/2015;0;;;
16/1/2015;4.3;;;
17/1/2015;21.11;;;
18/1/2015;42.19;;;
19/1/2015;6.81;;;
20/1/2015;25.7;;;
21/1/2015;7.33;;;
22/1/2015;11.56;;;
23/1/2015;6.04;;;
24/1/2015;20.89;;;
25/1/2015;0.14;;;
26/1/2015;0.72;;;
27/1/2015;6.56;;;
28/1/2015;0;;;
29/1/2015;0;;;
30/1/2015;0.02;;;
31/1/2015;0;;;
1/2/2015;0.03;;;
2/2/2015;0.23;;;
3/2/2015;0;;;
4/2/2015;0;;;
5/2/2015;3.06;;;
6/2/2015;4.56;;;
7/2/2015;67.74;;;
8/2/2015;0.46;;;
9/2/2015;0.3;;;
10/2/2015;1.28;;;
11/2/2015;0.06;;;
12/2/2015;3.44;;;
13/2/2015;0.01;;;
14/2/2015;3.95;;;
15/2/2015;3.37;;;
16/2/2015;1.25;;;
17/2/2015;0.04;;;
18/2/2015;0.2;;;
19/2/2015;0.99;;;
20/2/2015;22.46;;;
21/2/2015;4.19;;;
22/2/2015;14.9;;;
23/2/2015;8.65;;;
24/2/2015;1.8;;;
25/2/2015;1;;;
26/2/2015;0.04;;;
27/2/2015;0;;;
28/2/2015;0;;;
1/3/2015;5.7;;;
2/3/2015;3.1;;;
3/3/2015;6.82;;;
4/3/2015;4.37;;;
5/3/2015;6.52;;;
6/3/2015;0.28;;;
7/3/2015;0;;;
8/3/2015;0;;;
9/3/2015;0;;;
10/3/2015;0.45;;;
11/3/2015;0.22;;;
12/3/2015;0;;;
13/3/2015;0.32;;;
14/3/2015;0;;;
15/3/2015;0.86;;;
16/3/2015;0;;;
17/3/2015;6.77;;;
18/3/2015;48.17;;;
19/3/2015;2.84;;;
20/3/2015;44.15;;;
21/3/2015;0.13;;;
22/3/2015;0.55;;;
23/3/2015;11.07;;;
24/3/2015;5.51;;;
25/3/2015;8.08;;;
26/3/2015;0.54;;;
27/3/2015;0;;;
28/3/2015;0.7;;;
29/3/2015;31.6;;;
30/3/2015;3.88;;;
31/3/2015;4.84;;;
1/4/2015;0;;;
2/4/2015;2.8;;;
3/4/2015;0;;;
4/4/2015;0.26;;;
5/4/2015;1.69;;;
6/4/2015;0.02;;;
7/4/2015;0.08;;;
8/4/2015;0.06;;;
9/4/2015;0.16;;;
10/4/2015;1.28;;;
11/4/2015;0.21;;;
12/4/2015;8.74;;;
13/4/2015;0;;;
14/4/2015;10.54;;;
15/4/2015;1.5;;;
16/4/2015;32.73;;;
17/4/2015;25.78;;;
18/4/2015;2.18;;;
19/4/2015;5.29;;;
20/4/2015;40.32;;;
21/4/2015;9.21;;;
