DATE;PRECIP;PET;FLOW_mmday;TEMP
1/1/2015;1.8;;;
2/1/2015;1.39;;;
3/1/2015;2.49;;;
4/1/2015;4.31;;;
5/1/2015;0.3;;;
6/1/2015;4.28;;;
7/1/2015;3.31;;;
8/1/2015;1.61;;;
9/1/2015;2.9;;;
10/1/2015;1.66;;;
11/1/2015;2.18;;;
12/1/2015;0.74;;;
13/1/2015;0.86;;;
14/1/2015;0.65;;;
15/1/2015;5.22;;;
16/1/2015;18.81;;;
17/1/2015;8.82;;;
18/1/2015;13.64;;;
19/1/2015;5.16;;;
20/1/2015;9.08;;;
21/1/2015;7.01;;;
22/1/2015;24.15;;;
23/1/2015;10.9;;;
24/1/2015;10.27;;;
25/1/2015;1.5;;;
26/1/2015;0.76;;;
27/1/2015;5.97;;;
28/1/2015;1.29;;;
29/1/2015;3.47;;;
30/1/2015;0.48;;;
31/1/2015;3.24;;;
1/2/2015;0.44;;;
2/2/2015;0.47;;;
3/2/2015;0.13;;;
4/2/2015;0.32;;;
5/2/2015;0.65;;;
6/2/2015;13.4;;;
7/2/2015;40.19;;;
8/2/2015;2.52;;;
9/2/2015;6.18;;;
10/2/2015;1.2;;;
11/2/2015;0.45;;;
12/2/2015;0.4;;;
13/2/2015;1.62;;;
14/2/2015;19.08;;;
15/2/2015;7.81;;;
16/2/2015;3.07;;;
17/2/2015;3.37;;;
18/2/2015;3.31;;;
19/2/2015;0.4;;;
20/2/2015;6.03;;;
21/2/2015;4.58;;;
22/2/2015;4.99;;;
23/2/2015;25.24;;;
24/2/2015;5.65;;;
25/2/2015;2.03;;;
26/2/2015;1.8;;;
27/2/2015;3.13;;;
28/2/2015;0.23;;;
1/3/2015;5.26;;;
2/3/2015;9.38;;;
3/3/2015;1.1;;;
4/3/2015;11.77;;;
5/3/2015;21.86;;;
6/3/2015;2.65;;;
7/3/2015;1;;;
8/3/2015;1.03;;;
9/3/2015;0.3;;;
10/3/2015;0.8;;;
11/3/2015;1.31;;;
12/3/2015;1.27;;;
13/3/2015;5.33;;;
14/3/2015;1.5;;;
15/3/2015;4.62;;;
16/3/2015;3.92;;;
17/3/2015;10.45;;;
18/3/2015;13.66;;;
19/3/2015;6.4;;;
20/3/2015;33.46;;;
21/3/2015;2.38;;;
22/3/2015;2.73;;;
23/3/2015;15.35;;;
24/3/2015;13.08;;;
25/3/2015;4.55;;;
26/3/2015;4.74;;;
27/3/2015;6.43;;;
28/3/2015;2.21;;;
29/3/2015;16.61;;;
30/3/2015;8.33;;;
31/3/2015;10.99;;;
1/4/2015;1.33;;;
2/4/2015;1.96;;;
3/4/2015;2.9;;;
4/4/2015;2.32;;;
5/4/2015;8.39;;;
6/4/2015;0.49;;;
7/4/2015;0.29;;;
8/4/2015;0.18;;;
9/4/2015;0.88;;;
10/4/2015;4.39;;;
11/4/2015;1.33;;;
12/4/2015;3.59;;;
13/4/2015;1.45;;;
14/4/2015;5.42;;;
15/4/2015;4.76;;;
16/4/2015;33.4;;;
17/4/2015;19.64;;;
18/4/2015;10.81;;;
19/4/2015;10.88;;;
20/4/2015;4.64;;;
21/4/2015;5.84;;;
22/4/2015;1.19;;;
23/4/2015;2.06;;;
24/4/2015;0.73;;;
25/4/2015;1.64;;;
26/4/2015;1.54;;;
27/4/2015;2.01;;;
28/4/2015;1.93;;;
29/4/2015;3.29;;;
30/4/2015;13.17;;;
1/5/2015;2.9;;;
2/5/2015;1.74;;;
3/5/2015;12.09;;;
4/5/2015;3.93;;;
5/5/2015;6.48;;;
6/5/2015;1.87;;;
7/5/2015;1.94;;;
8/5/2015;2.14;;;
9/5/2015;2.02;;;
10/5/2015;2.57;;;
11/5/2015;1.24;;;
12/5/2015;0.73;;;
13/5/2015;1.1;;;
14/5/2015;2.13;;;
15/5/2015;2.08;;;
16/5/2015;6.12;;;
17/5/2015;2.71;;;
18/5/2015;3.17;;;
19/5/2015;1.64;;;
20/5/2015;1.76;;;
21/5/2015;5.18;;;
22/5/2015;8.29;;;
23/5/2015;9.58;;;
24/5/2015;4.09;;;
25/5/2015;5.41;;;
26/5/2015;1.45;;;
27/5/2015;2.43;;;
28/5/2015;5.55;;;
29/5/2015;3.23;;;
30/5/2015;6.67;;;
31/5/2015;2.41;;;
1/6/2015;2.21;;;
2/6/2015;2.8;;;
3/6/2015;1.76;;;
4/6/2015;1.05;;;
5/6/2015;3.34;;;
6/6/2015;1.57;;;
7/6/2015;0.53;;;
8/6/2015;8.14;;;
9/6/2015;1.34;;;
10/6/2015;2.79;;;
11/6/2015;6.8;;;
12/6/2015;2.33;;;
13/6/2015;7.22;;;
14/6/2015;14.63;;;
15/6/2015;3.23;;;
16/6/2015;2.64;;;
17/6/2015;4.87;;;
18/6/2015;3.97;;;
19/6/2015;1.01;;;
20/6/2015;1.44;;;
21/6/2015;5.87;;;
22/6/2015;1.8;;;
23/6/2015;1.8;;;
24/6/2015;3.35;;;
25/6/2015;0.55;;;
26/6/2015;1.19;;;
27/6/2015;0.49;;;
28/6/2015;0.54;;;
29/6/2015;0.68;;;
30/6/2015;1.17;;;
1/7/2015;1.21;;;
2/7/2015;0.87;;;
3/7/2015;1.5;;;
4/7/2015;1.63;;;
5/7/2015;0.83;;;
6/7/2015;2.39;;;
7/7/2015;9.17;;;
8/7/2015;2.11;;;
9/7/2015;1.79;;;
10/7/2015;0.32;;;
11/7/2015;0.15;;;
12/7/2015;4.07;;;
13/7/2015;1.79;;;
14/7/2015;2.79;;;
15/7/2015;3.28;;;
16/7/2015;0.25;;;
17/7/2015;2.75;;;
18/7/2015;6.1;;;
19/7/2015;0.91;;;
20/7/2015;1.33;;;
21/7/2015;1.54;;;
22/7/2015;30.3;;;
23/7/2015;1.38;;;
24/7/2015;0.58;;;
25/7/2015;0.93;;;
26/7/2015;2.19;;;
27/7/2015;0.04;;;
28/7/2015;2.39;;;
29/7/2015;0.15;;;
30/7/2015;2.01;;;
31/7/2015;0.17;;;
1/8/2015;0.15;;;
2/8/2015;4.27;;;
3/8/2015;0.01;;;
4/8/2015;0.02;;;
5/8/2015;0.76;;;
6/8/2015;0.73;;;
7/8/2015;1.32;;;
8/8/2015;1.9;;;
9/8/2015;0.77;;;
10/8/2015;0.35;;;
11/8/2015;2.15;;;
12/8/2015;1.5;;;
13/8/2015;0;;;
14/8/2015;3.3;;;
15/8/2015;3.66;;;
16/8/2015;0;;;
17/8/2015;0.13;;;
18/8/2015;0.4;;;
19/8/2015;0.53;;;
20/8/2015;1.53;;;
21/8/2015;2.07;;;
22/8/2015;1.73;;;
23/8/2015;1.23;;;
24/8/2015;0.1;;;
25/8/2015;0.22;;;
26/8/2015;1.25;;;
27/8/2015;1.56;;;
28/8/2015;1.58;;;
29/8/2015;2.82;;;
30/8/2015;0.75;;;
31/8/2015;3.78;;;
1/9/2015;0.03;;;
2/9/2015;0.16;;;
3/9/2015;0.5;;;
4/9/2015;0.07;;;
5/9/2015;0.48;;;
6/9/2015;2.97;;;
7/9/2015;3.36;;;
8/9/2015;0.25;;;
9/9/2015;2.59;;;
10/9/2015;0.77;;;
11/9/2015;2.97;;;
12/9/2015;3.09;;;
13/9/2015;0.22;;;
14/9/2015;3.65;;;
15/9/2015;2.47;;;
16/9/2015;0.07;;;
17/9/2015;5.95;;;
18/9/2015;10.97;;;
19/9/2015;1.83;;;
20/9/2015;2.09;;;
21/9/2015;2.29;;;
22/9/2015;0.46;;;
23/9/2015;1.23;;;
24/9/2015;0.57;;;
25/9/2015;0.27;;;
26/9/2015;0.55;;;
27/9/2015;0.99;;;
28/9/2015;0.37;;;
29/9/2015;1.21;;;
30/9/2015;2.58;;;
1/10/2015;0.43;;;
2/10/2015;2.73;;;
3/10/2015;0.43;;;
4/10/2015;0.32;;;
5/10/2015;0.29;;;
6/10/2015;0.18;;;
7/10/2015;1.52;;;
8/10/2015;0.95;;;
9/10/2015;0.97;;;
10/10/2015;3.16;;;
11/10/2015;0.77;;;
12/10/2015;0.1;;;
13/10/2015;8.68;;;
14/10/2015;14.68;;;
15/10/2015;21.26;;;
16/10/2015;19.36;;;
17/10/2015;1.2;;;
18/10/2015;2.96;;;
19/10/2015;2.91;;;
20/10/2015;1.52;;;
21/10/2015;1.5;;;
22/10/2015;0.1;;;
23/10/2015;1.77;;;
24/10/2015;1.06;;;
25/10/2015;5.17;;;
26/10/2015;13.34;;;
27/10/2015;3.51;;;
28/10/2015;0.32;;;
29/10/2015;4.69;;;
30/10/2015;6.74;;;
31/10/2015;2.24;;;
1/11/2015;0.29;;;
2/11/2015;0.56;;;
